"SUMLEV","REGION","DIVISION","STATE","COUNTY","STNAME","CTYNAME","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016"
50.00,3.00,5.00,37.00,11.00,"North Carolina","Avery County",17797.00,17795.00,17730.00,17766.00,17630.00,17704.00,17723.00,17592.00,17516.00
50.00,3.00,5.00,37.00,13.00,"North Carolina","Beaufort County",47759.00,47779.00,47787.00,47707.00,47497.00,47496.00,47505.00,47543.00,47526.00
50.00,3.00,5.00,37.00,15.00,"North Carolina","Bertie County",21282.00,21285.00,21242.00,20968.00,20591.00,20444.00,20440.00,20290.00,19854.00
50.00,3.00,5.00,37.00,17.00,"North Carolina","Bladen County",35190.00,35177.00,35156.00,35004.00,34922.00,34810.00,34531.00,34266.00,33741.00
50.00,3.00,5.00,37.00,19.00,"North Carolina","Brunswick County",107431.00,107431.00,108065.00,110223.00,112163.00,115287.00,118809.00,122622.00,126953.00
50.00,3.00,5.00,37.00,21.00,"North Carolina","Buncombe County",238318.00,238352.00,238823.00,241387.00,244188.00,247480.00,249997.00,252808.00,256088.00
50.00,3.00,5.00,37.00,23.00,"North Carolina","Burke County",90912.00,90822.00,90595.00,90609.00,89901.00,89265.00,88689.00,88704.00,88851.00
50.00,3.00,5.00,37.00,25.00,"North Carolina","Cabarrus County",178011.00,178112.00,178581.00,181199.00,184290.00,187294.00,191796.00,196508.00,201590.00
50.00,3.00,5.00,37.00,27.00,"North Carolina","Caldwell County",83029.00,83038.00,82968.00,82311.00,81979.00,81912.00,81494.00,81282.00,81449.00
50.00,3.00,5.00,37.00,29.00,"North Carolina","Camden County",9980.00,9980.00,9983.00,10045.00,10035.00,10135.00,10272.00,10279.00,10418.00
50.00,3.00,5.00,37.00,31.00,"North Carolina","Carteret County",66469.00,66468.00,66696.00,67358.00,67738.00,68441.00,68751.00,68863.00,68890.00
50.00,3.00,5.00,37.00,33.00,"North Carolina","Caswell County",23719.00,23748.00,23715.00,23603.00,23220.00,23294.00,23036.00,23012.00,22910.00
50.00,3.00,5.00,37.00,35.00,"North Carolina","Catawba County",154358.00,154771.00,154719.00,154556.00,154940.00,155202.00,155109.00,155593.00,156459.00
50.00,3.00,5.00,37.00,37.00,"North Carolina","Chatham County",63505.00,63504.00,63796.00,65193.00,65764.00,66622.00,68492.00,70770.00,72243.00
50.00,3.00,5.00,37.00,39.00,"North Carolina","Cherokee County",27444.00,27441.00,27425.00,27134.00,26971.00,27060.00,27056.00,27137.00,27905.00
50.00,3.00,5.00,37.00,41.00,"North Carolina","Chowan County",14793.00,14793.00,14746.00,14812.00,14715.00,14721.00,14589.00,14372.00,14383.00
50.00,3.00,5.00,37.00,43.00,"North Carolina","Clay County",10587.00,10594.00,10589.00,10676.00,10684.00,10650.00,10644.00,10755.00,10915.00
50.00,3.00,5.00,37.00,45.00,"North Carolina","Cleveland County",98078.00,98065.00,97973.00,97534.00,97425.00,97000.00,97071.00,96924.00,97144.00
50.00,3.00,5.00,37.00,47.00,"North Carolina","Columbus County",58098.00,58111.00,57938.00,57828.00,57591.00,57146.00,56906.00,56927.00,56505.00
50.00,3.00,5.00,37.00,49.00,"North Carolina","Craven County",103505.00,103501.00,103937.00,104701.00,105309.00,104425.00,104343.00,103427.00,103445.00
50.00,3.00,5.00,37.00,51.00,"North Carolina","Cumberland County",319431.00,319431.00,320128.00,323887.00,323454.00,326676.00,326369.00,325581.00,327127.00
50.00,3.00,5.00,37.00,53.00,"North Carolina","Currituck County",23547.00,23547.00,23661.00,23899.00,24030.00,24337.00,24913.00,25231.00,25809.00
50.00,3.00,5.00,37.00,55.00,"North Carolina","Dare County",33920.00,33920.00,33986.00,34193.00,34453.00,34892.00,35039.00,35586.00,35964.00
50.00,3.00,5.00,37.00,57.00,"North Carolina","Davidson County",162878.00,162843.00,162854.00,163305.00,163474.00,163737.00,163958.00,164196.00,164926.00
50.00,3.00,5.00,37.00,59.00,"North Carolina","Davie County",41240.00,41220.00,41279.00,41337.00,41323.00,41475.00,41332.00,41696.00,42013.00
50.00,3.00,5.00,37.00,61.00,"North Carolina","Duplin County",58505.00,58416.00,58599.00,59309.00,59466.00,59241.00,59258.00,58670.00,58969.00
50.00,3.00,5.00,37.00,63.00,"North Carolina","Durham County",267587.00,270055.00,270962.00,276590.00,282676.00,288512.00,295116.00,300573.00,306212.00
50.00,3.00,5.00,37.00,65.00,"North Carolina","Edgecombe County",56552.00,56545.00,56603.00,56108.00,55746.00,55529.00,54921.00,53831.00,53318.00
50.00,3.00,5.00,37.00,67.00,"North Carolina","Forsyth County",350670.00,350704.00,351502.00,354565.00,357815.00,361049.00,365059.00,368019.00,371511.00
50.00,3.00,5.00,37.00,69.00,"North Carolina","Franklin County",60619.00,60538.00,60777.00,61054.00,61537.00,62226.00,62802.00,63674.00,64705.00
50.00,3.00,5.00,37.00,71.00,"North Carolina","Gaston County",206086.00,206101.00,206093.00,206979.00,208128.00,209384.00,210921.00,213366.00,216965.00
50.00,3.00,5.00,37.00,73.00,"North Carolina","Gates County",12197.00,12186.00,12160.00,12076.00,11919.00,11667.00,11562.00,11448.00,11478.00
50.00,3.00,5.00,37.00,75.00,"North Carolina","Graham County",8861.00,8861.00,8869.00,8792.00,8707.00,8734.00,8648.00,8610.00,8558.00
50.00,3.00,5.00,37.00,77.00,"North Carolina","Granville County",59916.00,57527.00,57649.00,57657.00,57764.00,58034.00,58329.00,58549.00,59031.00
50.00,3.00,5.00,37.00,79.00,"North Carolina","Greene County",21362.00,21362.00,21371.00,21679.00,21392.00,21217.00,21236.00,21190.00,21168.00
50.00,3.00,5.00,37.00,81.00,"North Carolina","Guilford County",488406.00,488464.00,489557.00,495129.00,500841.00,506794.00,512562.00,517548.00,521330.00
50.00,3.00,5.00,37.00,83.00,"North Carolina","Halifax County",54691.00,54624.00,54464.00,54189.00,53866.00,53318.00,52971.00,52323.00,51766.00
50.00,3.00,5.00,37.00,85.00,"North Carolina","Harnett County",114678.00,114707.00,115759.00,119211.00,122220.00,125095.00,126780.00,128124.00,130881.00
50.00,3.00,5.00,37.00,87.00,"North Carolina","Haywood County",59036.00,59032.00,58954.00,58714.00,58796.00,59131.00,59376.00,59899.00,60682.00
50.00,3.00,5.00,37.00,89.00,"North Carolina","Henderson County",106740.00,106692.00,106903.00,107474.00,108014.00,109269.00,110707.00,112327.00,114209.00
50.00,3.00,5.00,37.00,91.00,"North Carolina","Hertford County",24669.00,24670.00,24612.00,24520.00,24414.00,24400.00,24368.00,24108.00,24136.00
50.00,3.00,5.00,37.00,93.00,"North Carolina","Hoke County",46952.00,46880.00,47400.00,49401.00,50413.00,51109.00,51640.00,52841.00,53262.00
50.00,3.00,5.00,37.00,95.00,"North Carolina","Hyde County",5810.00,5810.00,5812.00,5827.00,5736.00,5726.00,5662.00,5503.00,5517.00
50.00,3.00,5.00,37.00,97.00,"North Carolina","Iredell County",159437.00,159470.00,159834.00,161111.00,162823.00,164811.00,166921.00,169992.00,172916.00
50.00,3.00,5.00,37.00,99.00,"North Carolina","Jackson County",40271.00,40275.00,40350.00,40202.00,40560.00,41020.00,40985.00,41327.00,42241.00
50.00,3.00,5.00,37.00,101.00,"North Carolina","Johnston County",168878.00,168904.00,169666.00,172835.00,174837.00,177729.00,181025.00,185733.00,191450.00
50.00,3.00,5.00,37.00,103.00,"North Carolina","Jones County",10153.00,10150.00,10075.00,10261.00,10272.00,10194.00,10060.00,10000.00,9845.00
50.00,3.00,5.00,37.00,105.00,"North Carolina","Lee County",57866.00,57853.00,57874.00,58549.00,59341.00,59857.00,59449.00,59438.00,59616.00
50.00,3.00,5.00,37.00,107.00,"North Carolina","Lenoir County",59495.00,59531.00,59488.00,59484.00,59166.00,58831.00,58372.00,58041.00,57307.00
50.00,3.00,5.00,37.00,109.00,"North Carolina","Lincoln County",78265.00,77936.00,78077.00,78185.00,78612.00,79089.00,79474.00,80574.00,81168.00
50.00,3.00,5.00,37.00,113.00,"North Carolina","Macon County",33922.00,33915.00,33934.00,33848.00,33820.00,33773.00,33838.00,34150.00,34376.00
50.00,3.00,5.00,37.00,115.00,"North Carolina","Madison County",20764.00,20777.00,20781.00,20828.00,20890.00,21140.00,21178.00,21104.00,21340.00
50.00,3.00,5.00,37.00,117.00,"North Carolina","Martin County",24505.00,24505.00,24460.00,24238.00,23888.00,23703.00,23455.00,23334.00,23172.00
50.00,3.00,5.00,37.00,111.00,"North Carolina","McDowell County",44996.00,44994.00,45069.00,44974.00,45006.00,44990.00,45029.00,44963.00,45075.00
50.00,3.00,5.00,37.00,119.00,"North Carolina","Mecklenburg County",919628.00,919637.00,923326.00,945113.00,968367.00,991322.00,1010878.00,1033466.00,1054835.00
50.00,3.00,5.00,37.00,121.00,"North Carolina","Mitchell County",15579.00,15581.00,15535.00,15375.00,15380.00,15344.00,15283.00,15183.00,15126.00
50.00,3.00,5.00,37.00,123.00,"North Carolina","Montgomery County",27798.00,27784.00,27730.00,27835.00,27616.00,27486.00,27346.00,27508.00,27418.00
50.00,3.00,5.00,37.00,125.00,"North Carolina","Moore County",88247.00,88250.00,88607.00,89389.00,90376.00,91638.00,93126.00,94436.00,95776.00
50.00,3.00,5.00,37.00,127.00,"North Carolina","Nash County",95840.00,95838.00,95842.00,95685.00,95240.00,94461.00,94299.00,93919.00,94005.00
50.00,3.00,5.00,37.00,129.00,"North Carolina","New Hanover County",202667.00,202688.00,203314.00,205979.00,209189.00,213186.00,216423.00,219868.00,223483.00
50.00,3.00,5.00,37.00,131.00,"North Carolina","Northampton County",22099.00,22094.00,21992.00,21956.00,21312.00,20811.00,20584.00,20433.00,20000.00
50.00,3.00,5.00,37.00,133.00,"North Carolina","Onslow County",177772.00,177787.00,179613.00,177898.00,183807.00,185545.00,185252.00,187033.00,187136.00
50.00,3.00,5.00,37.00,135.00,"North Carolina","Orange County",133801.00,133627.00,133974.00,134689.00,137551.00,139114.00,139876.00,140696.00,141796.00
50.00,3.00,5.00,37.00,137.00,"North Carolina","Pamlico County",13144.00,13144.00,13104.00,13298.00,13041.00,12900.00,12915.00,12784.00,12821.00
50.00,3.00,5.00,37.00,139.00,"North Carolina","Pasquotank County",40661.00,40661.00,40721.00,40383.00,40546.00,39774.00,39690.00,39673.00,39864.00
50.00,3.00,5.00,37.00,141.00,"North Carolina","Pender County",52217.00,52195.00,52343.00,53286.00,53884.00,54993.00,56144.00,57680.00,59090.00
50.00,3.00,5.00,37.00,143.00,"North Carolina","Perquimans County",13453.00,13453.00,13482.00,13466.00,13543.00,13596.00,13468.00,13410.00,13335.00
50.00,3.00,5.00,37.00,145.00,"North Carolina","Person County",39464.00,39460.00,39415.00,39518.00,39167.00,39222.00,39111.00,39198.00,39284.00
50.00,3.00,5.00,37.00,147.00,"North Carolina","Pitt County",168148.00,168152.00,168825.00,170756.00,172913.00,174332.00,175105.00,176182.00,177220.00
50.00,3.00,5.00,37.00,149.00,"North Carolina","Polk County",20510.00,20512.00,20451.00,20285.00,20246.00,20378.00,20317.00,20344.00,20334.00
50.00,3.00,5.00,37.00,151.00,"North Carolina","Randolph County",141752.00,141779.00,141958.00,141835.00,142251.00,142276.00,142444.00,142553.00,143416.00
50.00,3.00,5.00,37.00,153.00,"North Carolina","Richmond County",46639.00,46641.00,46629.00,46636.00,46357.00,46132.00,45687.00,45436.00,44939.00
50.00,3.00,5.00,37.00,155.00,"North Carolina","Robeson County",134168.00,134240.00,134450.00,135103.00,135412.00,135074.00,134869.00,134292.00,133235.00
50.00,3.00,5.00,37.00,157.00,"North Carolina","Rockingham County",93643.00,93611.00,93620.00,93204.00,92684.00,91939.00,91798.00,91675.00,91393.00
50.00,3.00,5.00,37.00,159.00,"North Carolina","Rowan County",138428.00,138502.00,138375.00,137996.00,137832.00,138126.00,138558.00,139021.00,139933.00
50.00,3.00,5.00,37.00,161.00,"North Carolina","Rutherford County",67810.00,67808.00,67744.00,67367.00,67204.00,66830.00,66587.00,66462.00,66421.00
50.00,3.00,5.00,37.00,163.00,"North Carolina","Sampson County",63431.00,63468.00,63551.00,63700.00,63912.00,64046.00,63913.00,63568.00,63124.00
50.00,3.00,5.00,37.00,165.00,"North Carolina","Scotland County",36157.00,36157.00,36081.00,36324.00,36156.00,35992.00,35743.00,35418.00,35244.00
50.00,3.00,5.00,37.00,167.00,"North Carolina","Stanly County",60585.00,60585.00,60551.00,60480.00,60485.00,60595.00,60595.00,60586.00,60791.00
50.00,3.00,5.00,37.00,169.00,"North Carolina","Stokes County",47401.00,47407.00,47342.00,47196.00,46773.00,46593.00,46429.00,46372.00,46097.00
50.00,3.00,5.00,37.00,171.00,"North Carolina","Surry County",73673.00,73748.00,73770.00,73632.00,73485.00,72890.00,72798.00,72548.00,72113.00
50.00,3.00,5.00,37.00,173.00,"North Carolina","Swain County",13981.00,13981.00,13998.00,14016.00,14098.00,14017.00,14282.00,14428.00,14346.00
50.00,3.00,5.00,37.00,175.00,"North Carolina","Transylvania County",33090.00,33090.00,33066.00,32799.00,32820.00,32827.00,32979.00,33202.00,33482.00
50.00,3.00,5.00,37.00,177.00,"North Carolina","Tyrrell County",4407.00,4407.00,4413.00,4340.00,4138.00,4101.00,4120.00,4140.00,4141.00
50.00,3.00,5.00,37.00,179.00,"North Carolina","Union County",201292.00,201350.00,202166.00,205122.00,208362.00,212549.00,218168.00,222384.00,226606.00
50.00,3.00,5.00,37.00,181.00,"North Carolina","Vance County",45422.00,45419.00,45302.00,45250.00,45057.00,44510.00,44378.00,44351.00,44244.00
50.00,3.00,5.00,37.00,183.00,"North Carolina","Wake County",900993.00,901037.00,906949.00,929208.00,952296.00,973920.00,997897.00,1021974.00,1046791.00
50.00,3.00,5.00,37.00,185.00,"North Carolina","Warren County",20972.00,21037.00,20985.00,20994.00,20663.00,20521.00,20318.00,20213.00,19907.00
50.00,3.00,5.00,37.00,187.00,"North Carolina","Washington County",13228.00,13218.00,13163.00,12954.00,12716.00,12726.00,12531.00,12347.00,12195.00
50.00,3.00,5.00,37.00,189.00,"North Carolina","Watauga County",51079.00,51079.00,50987.00,51583.00,52062.00,52311.00,52407.00,53024.00,53922.00
50.00,3.00,5.00,37.00,191.00,"North Carolina","Wayne County",122623.00,122638.00,122908.00,124042.00,124551.00,124634.00,124583.00,124319.00,124150.00
50.00,3.00,5.00,37.00,193.00,"North Carolina","Wilkes County",69340.00,69305.00,69195.00,69189.00,69279.00,69073.00,68827.00,68519.00,68740.00
50.00,3.00,5.00,37.00,195.00,"North Carolina","Wilson County",81234.00,81237.00,81251.00,81444.00,81755.00,81603.00,81379.00,81686.00,81661.00
50.00,3.00,5.00,37.00,197.00,"North Carolina","Yadkin County",38406.00,38406.00,38436.00,38317.00,38125.00,38048.00,37826.00,37563.00,37532.00
50.00,3.00,5.00,37.00,199.00,"North Carolina","Yancey County",17818.00,17817.00,17794.00,17678.00,17616.00,17566.00,17573.00,17564.00,17678.00
50.00,2.00,4.00,38.00,1.00,"North Dakota","Adams County",2343.00,2343.00,2349.00,2304.00,2319.00,2375.00,2367.00,2373.00,2305.00
50.00,2.00,4.00,38.00,3.00,"North Dakota","Barnes County",11066.00,11066.00,11067.00,11108.00,11004.00,11126.00,11090.00,11019.00,10926.00
50.00,2.00,4.00,38.00,5.00,"North Dakota","Benson County",6660.00,6660.00,6675.00,6694.00,6760.00,6887.00,6860.00,6764.00,6739.00
50.00,2.00,4.00,38.00,7.00,"North Dakota","Billings County",783.00,783.00,771.00,838.00,914.00,889.00,898.00,920.00,934.00
50.00,2.00,4.00,38.00,9.00,"North Dakota","Bottineau County",6429.00,6429.00,6427.00,6505.00,6581.00,6722.00,6656.00,6712.00,6579.00
50.00,2.00,4.00,38.00,11.00,"North Dakota","Bowman County",3151.00,3151.00,3144.00,3137.00,3211.00,3218.00,3238.00,3281.00,3241.00
50.00,2.00,4.00,38.00,13.00,"North Dakota","Burke County",1968.00,1968.00,1959.00,2049.00,2162.00,2286.00,2237.00,2312.00,2198.00
50.00,2.00,4.00,38.00,15.00,"North Dakota","Burleigh County",81308.00,81308.00,81714.00,83544.00,85981.00,88662.00,90565.00,93104.00,94487.00
50.00,2.00,4.00,38.00,17.00,"North Dakota","Cass County",149778.00,149778.00,150268.00,152925.00,157040.00,163246.00,167203.00,171524.00,175249.00
50.00,2.00,4.00,38.00,19.00,"North Dakota","Cavalier County",3993.00,3993.00,3983.00,3952.00,3945.00,3876.00,3859.00,3830.00,3827.00
50.00,2.00,4.00,38.00,21.00,"North Dakota","Dickey County",5289.00,5289.00,5285.00,5271.00,5251.00,5239.00,5137.00,5108.00,5064.00
50.00,2.00,4.00,38.00,23.00,"North Dakota","Divide County",2071.00,2071.00,2078.00,2141.00,2239.00,2318.00,2428.00,2446.00,2413.00
50.00,2.00,4.00,38.00,25.00,"North Dakota","Dunn County",3536.00,3536.00,3542.00,3751.00,3967.00,4144.00,4369.00,4574.00,4366.00
50.00,2.00,4.00,38.00,27.00,"North Dakota","Eddy County",2385.00,2385.00,2382.00,2351.00,2372.00,2390.00,2364.00,2367.00,2358.00
50.00,2.00,4.00,38.00,29.00,"North Dakota","Emmons County",3550.00,3550.00,3543.00,3528.00,3485.00,3483.00,3425.00,3393.00,3346.00
50.00,2.00,4.00,38.00,31.00,"North Dakota","Foster County",3343.00,3343.00,3344.00,3351.00,3387.00,3362.00,3347.00,3328.00,3303.00
50.00,2.00,4.00,38.00,33.00,"North Dakota","Golden Valley County",1680.00,1680.00,1683.00,1750.00,1803.00,1815.00,1829.00,1846.00,1817.00
50.00,2.00,4.00,38.00,35.00,"North Dakota","Grand Forks County",66861.00,66864.00,66992.00,66646.00,67697.00,69307.00,70132.00,70746.00,71083.00
50.00,2.00,4.00,38.00,37.00,"North Dakota","Grant County",2394.00,2394.00,2389.00,2358.00,2341.00,2376.00,2359.00,2391.00,2377.00
50.00,2.00,4.00,38.00,39.00,"North Dakota","Griggs County",2420.00,2420.00,2411.00,2378.00,2359.00,2297.00,2311.00,2309.00,2277.00
50.00,2.00,4.00,38.00,41.00,"North Dakota","Hettinger County",2477.00,2477.00,2474.00,2524.00,2558.00,2663.00,2654.00,2693.00,2629.00
50.00,2.00,4.00,38.00,43.00,"North Dakota","Kidder County",2435.00,2435.00,2439.00,2443.00,2431.00,2420.00,2421.00,2409.00,2414.00
50.00,2.00,4.00,38.00,45.00,"North Dakota","LaMoure County",4139.00,4139.00,4124.00,4116.00,4101.00,4117.00,4100.00,4128.00,4111.00
50.00,2.00,4.00,38.00,47.00,"North Dakota","Logan County",1990.00,1990.00,1999.00,1968.00,1938.00,1937.00,1946.00,1933.00,1941.00
50.00,2.00,4.00,38.00,49.00,"North Dakota","McHenry County",5395.00,5395.00,5397.00,5492.00,5783.00,5891.00,5958.00,5965.00,5963.00
50.00,2.00,4.00,38.00,51.00,"North Dakota","McIntosh County",2809.00,2809.00,2796.00,2765.00,2756.00,2752.00,2764.00,2757.00,2656.00
50.00,2.00,4.00,38.00,53.00,"North Dakota","McKenzie County",6360.00,6360.00,6398.00,7005.00,7963.00,9255.00,10960.00,12792.00,12621.00
50.00,2.00,4.00,38.00,55.00,"North Dakota","McLean County",8962.00,8962.00,8993.00,9086.00,9384.00,9474.00,9565.00,9729.00,9729.00
50.00,2.00,4.00,38.00,57.00,"North Dakota","Mercer County",8424.00,8424.00,8426.00,8426.00,8492.00,8596.00,8741.00,8831.00,8694.00
50.00,2.00,4.00,38.00,59.00,"North Dakota","Morton County",27471.00,27471.00,27576.00,27739.00,28084.00,29042.00,29860.00,30368.00,30809.00
50.00,2.00,4.00,38.00,61.00,"North Dakota","Mountrail County",7673.00,7673.00,7720.00,8107.00,8741.00,9336.00,9751.00,10307.00,10242.00
50.00,2.00,4.00,38.00,63.00,"North Dakota","Nelson County",3126.00,3126.00,3120.00,3067.00,3082.00,3077.00,3055.00,2975.00,2960.00
50.00,2.00,4.00,38.00,65.00,"North Dakota","Oliver County",1846.00,1846.00,1837.00,1850.00,1837.00,1869.00,1851.00,1849.00,1870.00
50.00,2.00,4.00,38.00,67.00,"North Dakota","Pembina County",7413.00,7410.00,7397.00,7386.00,7262.00,7158.00,7118.00,7072.00,7069.00
50.00,2.00,4.00,38.00,69.00,"North Dakota","Pierce County",4357.00,4357.00,4353.00,4377.00,4461.00,4442.00,4393.00,4301.00,4267.00
50.00,2.00,4.00,38.00,71.00,"North Dakota","Ramsey County",11451.00,11451.00,11451.00,11521.00,11572.00,11554.00,11587.00,11632.00,11547.00
50.00,2.00,4.00,38.00,73.00,"North Dakota","Ransom County",5457.00,5457.00,5429.00,5426.00,5475.00,5494.00,5452.00,5460.00,5404.00
50.00,2.00,4.00,38.00,75.00,"North Dakota","Renville County",2470.00,2470.00,2475.00,2495.00,2554.00,2618.00,2578.00,2567.00,2550.00
50.00,2.00,4.00,38.00,77.00,"North Dakota","Richland County",16321.00,16321.00,16330.00,16273.00,16221.00,16301.00,16381.00,16390.00,16353.00
50.00,2.00,4.00,38.00,79.00,"North Dakota","Rolette County",13937.00,13937.00,14002.00,14152.00,14364.00,14648.00,14702.00,14662.00,14659.00
50.00,2.00,4.00,38.00,81.00,"North Dakota","Sargent County",3829.00,3829.00,3804.00,3802.00,3894.00,3873.00,3920.00,3866.00,3890.00
50.00,2.00,4.00,38.00,83.00,"North Dakota","Sheridan County",1321.00,1321.00,1314.00,1316.00,1279.00,1319.00,1318.00,1302.00,1322.00
50.00,2.00,4.00,38.00,85.00,"North Dakota","Sioux County",4153.00,4153.00,4150.00,4251.00,4352.00,4462.00,4478.00,4396.00,4469.00
50.00,2.00,4.00,38.00,87.00,"North Dakota","Slope County",727.00,727.00,728.00,725.00,761.00,759.00,766.00,764.00,763.00
50.00,2.00,4.00,38.00,89.00,"North Dakota","Stark County",24199.00,24199.00,24352.00,25171.00,26919.00,28406.00,30524.00,32139.00,31199.00
50.00,2.00,4.00,38.00,91.00,"North Dakota","Steele County",1975.00,1975.00,1976.00,2035.00,2000.00,1966.00,1955.00,1961.00,1962.00
50.00,2.00,4.00,38.00,93.00,"North Dakota","Stutsman County",21100.00,21100.00,21124.00,21014.00,20983.00,21132.00,21190.00,21108.00,21128.00
